question_title,question_author,question_date,question_content,url,scraped_at,answer_number,doctor_name,answer_date,answer_content
No Title,Anonymous,Unknown,"Saya lagi sering banget bangun tidur dengan mata sembab dan agak berat rasanya, terutama di bagian bawah mata. Padahal saya udah coba kurangi konsumsi garam dan minum air putih cukup. Saya juga nggak nangis atau kurang tidur. Umur saya 34 tahun dan kerjaannya memang banyak di depan laptop seharian. Kadang kalau pagi, saya coba kompres pakai es batu tapi efeknya cuma sementara. Ini kira-kira penyebabnya apa ya? Apa ada cara alami yang benar-benar efektif buat ngilangin mata sembab, terutama kalau udah rutin kejadian gini?",https://www.alodokter.com/komunitas/topic/bagaimana-cara-alami-yang-efektif-untuk-menghilangkan-mata-sembab-,2025-11-10T12:26:11.350833,1,dr. Riza Marlina,"2 September 2025, 12:09","Alo, selamat siang

Mata sembab merupakan kondisi ketika mata membengkak, yang disebabkan oleh penumpukan cairan atau peradangan di sekitar mata terutama bagian kelopak mata. Bahkan terkadang mata sembab juga bisa menimbulkan kantung mata atau lingkaran kehitam sekitar mata. Ada beberapa menjadi penyebab mata sembab seperti :

• Terlalu lama menangis hal ini paling umum dan sering

• Kurang tidur

• Alergi akibat paparan alergan seperti serbuk sari, debu, bulu hewan, produk skincare atau kosmetik saat tubuh terpapar alergan maka sistem imun akan melepaskan histamin ke dalam aliran darah nah histamin ini memicu peradangan dan memperlebar cairan sekitar mata kondisi inilah yang memicu mata sembab

Untuk pekerjaan lama menatap layar komputer bisa juga menjadi pemicu memperparah gangguan pada mata anda karena menatap layar dalam waktu lama bisa memicu mata tegang dan lelah serta mata kering karena jarang berkedip untuk hal ini anda bisa atasi dengan cara :

• Mengatur pencahayan yang nyaman untuk mata jangan terlalu terang

• Terapkan metode 20-20-20 setiap 20 menit istirahatkan mata selama 20 detik dan melihat jarak objek sejauh 20 kaki

• Gunakan kacamata radiasi dan bisa juga gunakan obat tetes mata mengandung air mata buatan untuk mencegah mata kering

• Kompres hangat mata untuk meredakan ketegangan mata

Selain itu sebaiknya sebelum tidur bersihkan wajah dan riasan anda, pastikan ruangan kamar anda bersih dari debu dan bulu binatang dan usahakan suhu kamar tidak terlalu panas atau dingin anda juga bisa gunakan face roller pada area mata yang sembab untuk mengurangi penumpukan cairan diarea mata. Jika sembab mata disertai dengan rasa nyeri, merah, adanya demam serta gatal anda bisa konsultasi lebih lanjut dengan dokter melalui chat via aplikasi Alodokter untuk mendapatkan penanganan lebih lanjut.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Siang dokter. Akhir-akhir ini saya sering dibilang tidur dengan mata terbuka sebagian, padahal saya nggak sadar sama sekali. Suami saya yang pertama kali ngeh dan katanya bola mata saya kelihatan setengah, kaya ngelindur gitu. Tapi saya merasa tidur biasa aja dan nggak ngerasa ada gangguan. Cuma jadi kepikiran, apa ini normal atau ada gangguan tertentu ya? Soalnya kadang pas bangun, mata rasanya agak kering dan perih, meski saya nggak pakai lensa kontak. Perlu dicek ke dokter mata nggak, atau cukup jaga kelembapan aja?",https://www.alodokter.com/komunitas/topic/apakah-tidur-dengan-mata-tidak-sepenuhnya-tertutup-itu-berbahaya-,2025-11-10T12:26:14.684239,1,dr. Riza Marlina,"15 Juli 2025, 11:26","Alo, selamat siang

Terbukanya mata sedikit saat tidur kondisi ini menjadi sebagian dari variasi cara tidur yang normal, dimana kondisi ini bisa dialami siapa saja baik anak-anak maaupun oranh dewasa. Dalam dunia medis kondisi ini disebut dengan nocturnal lagopthalamos, hal ini tentunya bukan kondisi yang berbahaya, beberapa sumber menagatakan bahwa kondisi ini terjadi berkaitan dengan faktor genetik. Pada umumnya hal ini tidak menimbulkan gejala, namun jika memicu mata terasa kering dan perih bisa jadi akibat kondisi anda alami akiba mata tidak tertutup sempurna, namun selain akibat hal tersebut, mata perih dan kering juga bisa terjadi akibat beragam hal seperti :

• Kurang tidur

• Lama menatap layar komputer atau gadget

Untuk mengatasi mata perih dan kering bisa dengan tidur yang cukup, minta tolong suami anda menutupi mata anda saat sudah tertidur, atau bisa gunakan penutup mata khusus untuk tidur serta bisa gunakan obat tetes air mata buatan yang dapat anda beli bebas di apotik jika keesokan hari mata terasa kering dan perih.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Beberapa hari ini saya menyadari ada benjolan kecil di kelopak mata atas sebelah kanan. Awalnya saya kira cuma bengkak biasa karena kurang tidur, tapi kok makin terasa kalau kelopak matanya ditekan, meskipun nggak terlalu sakit. Nggak ada nanah atau luka terbuka, tapi benjolannya agak keras kalau diraba dan nggak hilang-hilang. Saya juga nggak pakai make up atau lensa kontak, jadi bingung penyebabnya apa. Apakah ini termasuk bintitan atau justru kista atau hal lain? Perlu ditangani ke dokter mata nggak ya, atau bisa hilang sendiri? Mohon penjelasan nya dok..",https://www.alodokter.com/komunitas/topic/apakah-benjolan-keras-di-kelopak-mata-atas-bisa-sembuh-sendiri,2025-11-10T12:26:18.254825,1,dr. Riza Marlina,"24 Juli 2025, 17:19","Alo, selamat sore

Benjolan dikelopak mata bisa disebabkan oleh kondisi bintitan atau kalazion. Bintitan dalam istilah medis disebut dengan hordeoulum kondisi ini disebabkan oleh infeksi bakteri yang dimana bakteri ini menginfeksi kelenajr minyak di kelopak mata hingga menjadi peradangan sedangkan kalazion ialah benjolan kelopak mata akibat penyumbatan pada kelenjar maibom. Untuk kondisi anda alami memastikan penyebab akibat apa bisa konsultasi dengan dokter lebih lanjut melalui chat via aplikasi alodokter atau secara langsung.

Sebelum konsultasi lebih lanjut anda bisa melakukan penanganan mandiri dengan cara :

• Kompres kelopka mata yang benjol dengan air hangat untuk mengurangi pembengkakan lakukan 10-15 menit dan ulangi 3-4 kali sehari

• Bersihkan kelopok mata yang benjol dengan sabun bayi

• Jika nyeri konsumsi obat antinyeri seperti paracetamol

• Hindari menggunakan riasan mata

Jika dalam 5-7 hari tidak ada pengurangan anda, bisa konsultasi lebih lanjut ke dokter melalui via chat aplikasi atau menemui dokter secara langsung ya agar mendapatkan penanganan lebih tepat.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Pagi dok.Belakangan ini saya sering dibilang wajah saya kelihatan capek banget, padahal saya merasa cukup tidur. Saya perhatiin juga, area bawah mata saya jadi makin gelap kayak mata panda. Umur saya 29 tahun, dan saya kerja kantoran, sering duduk di depan laptop seharian. Sebenarnya apa sih yang bisa bikin area bawah mata jadi hitam kayak gitu? Apa cuma karena kurang tidur atau ada faktor lain? Mohon jawaban nya dok..",https://www.alodokter.com/komunitas/topic/apa-penyebab-munculnya-lingkaran-hitam-di-bawah-mata-,2025-11-10T12:26:22.260829,1,dr. Riza Marlina,"22 Juli 2025, 09:28","Alo, selamat pagi

Mata panda atau lingkaran hitam dibawah mata sering dikaitkan dengan kondisi kurang tidur, namun kurang tidur bukanlah satu-satunya penyebab kondisi ini. Ada beberapa penyebab mata panda seperti :

• Faktor usia dimana sering bertambahnya usia kulit menjadi semakin tipis, perlahan kulit juga mulai kehilangan elastisitasnya saat kondisi ini terjadi, pembuluh darah dibawah mata akan makin terlihat jelas

• Kebiasaan menatap layar seperti menatap layar televisi, komputer atau telepon genggam dalam waktu lama dapat mengakibatkan ketegangan pada mata kondisi ini membuat pembuluh darah di sekitar mata melebar akibatnya ulit disekitar matapun terlihat lebih gelap

• Faktor genetik

• Dehidrasi

• Kebiasaan merokok

• Paparan sinar matahari

Jadi begitu banyak penyebabnya mengingat anda bekerja didepan layar dalam waktu lama ini bisa menjadi salah satu penyebabnya untuk mengatasi mata panda anda alami secara mandiri ada beberapa tips yang bisa dilakukan seperti :

• Tidur cukup 7-9 jam tiap malam

• Kompres mata dengan air dingin dengan cara bungkus es batu dengan kain bersih kemudian pejamkan mata dan letakan kompres dingin selama 20 menit

• Hindari rokok, kafein dan monuman alkohol

• Gunakan krim mata yang mengandung vitamin c asam kojic, retinol dan lainnya untuk mencerahkan

• Pakai sunscreen saat siang hari

• Sebaiknya lakukan metode 20-20-20 saat bekerja didepan layar yaitu setidap 20 menit istirahatkan mata selama 20 detik dengan melihat objek sejauh 20 kaki

Jika tidak membantu juga dengan tips diatas, maka anda bisa konsultasi dengan dokter kulit untuk mendapatkan penanganan lebih lanjut.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Jika akurat saya menanyakan, hasil pemeriksaan mata saya 60% kiri dan 95% kanan. Sebaiknya menggunakan kata mata minus berapa yah dok?",https://www.alodokter.com/komunitas/topic/apakah-memeriksa-mata-di-aplikasi-eye-exam-akurat-,2025-11-10T12:26:26.163926,1,dr. Irma Noor Budianti,"20 Februari 2022, 19:01","Alo Muhammad,

Terima kasih telah bertanya di Alodokter.

Dalam menentukan penggunaan kacamata atau kontak lensa, terlebih dahulu dilakukan pemeriksaan. Pemeriksaan yang dapat dilakukan untuk mengetahui adanya gangguan refraksi salah satunya adalah pemeriksaan tajam penglihatan atau pemeriksaan visus.Kelainan refraksi mata terjadi ketika cahaya jatuh di depan atau di belakang retina, sehingga penglihatan menjadi buram. Gangguan refraksi terdiri dari rabun jauh, rabun dekat, silinder dan mata tua.

Pemeriksaan tajam penglihatan atau visus,dilakukan dengan menampilkan bagan berisi huruf-huruf dengan ukuran bervariasi, yang disebutsnellen chart.Normalnya, hasil pemeriksaan visus yaitu 6/6. Artinya, jika orang normal bisa membaca pada jarak 6 meter, maka hasil pemeriksaan pasien juga dapat melihat dari jarak 6 meter. Aplikasi yang yang anda gunakan memang dapat menilai secara otomatis tajam penglihatan, namun akurasinya belum dapat dipastikan. Diperlukan pemeriksaan kembali untuk mengkonfirmasi tajam penglihatan dengan pemeriksaan menggunakan snellen chart serta lensa yang nantinya nyaman untuk digunakan. Selain itu, menyatakan tajam penglihatan dalam persentase seperti 60% jarang digunakan. Kemungkinan maksud pemeriksa adalah kemampuan melihat Anda adalah 60% dari nilai normal. Saat ini kami sarankan sebaiknya dapat melakukan pemeriksaan ulang dengan dokter spesialis mata terutama jika anda memiliki gangguan dalam membaca atau melihat objek sehingga dapat diketahui kondisi mata anda saat ini serta dapat diberikan penanganan yang sesuai.

Semoga membantu ya

Salam"
No Title,Anonymous,Unknown,"Hai dok,saya mau tanya..Jadi saya punya kebiasaan menaikkan salah satu alis saya,apakah itu bisa menyebabkan pelebaran pada mata sebelah saya? Soalnya mata saya itu yang satu lebar dan yang satunya sedikit sayu.Terima kasih dok..",https://www.alodokter.com/komunitas/topic/apakah-menaikkan-salah-satu-alis-bisa-menyebabkan-pelebaran-pada-mata,2025-11-10T12:26:29.815930,1,d*,"30 Mei 2019, 16:19","Halo Baraa, terimakasih sudah bertanya ke AloDokter.

Kebiasaan menaikkan salah satu alis tidak menyebabkan pelebaran mata.

Dari informasi Saudara, adanya keluhan mata sayu kemungkinan disebabkan oleh kelemahan otot kelopak mata, sehingga membuat mata tampak lebih sayu/sipit sesisi (dalam istilah medis disebut ptosis).

Penyebab ptosis antara lain:

• Kelainan bawaan (sejak lahir) akibat masalah pada otot yang berfungsi dalam menaikkan kelopak mata atas. Dalam 70% kasus hanya melibatkan sebelah mata

• Ptosis akibat penuaan: akibat tendon, suatu jaringan yang menyuport otot yang berfungsi menaikkan kelopak mata melemah.

• Masalah saraf : misalnya bellÃ¢â¬â¢s palsy, sindrom horner (disertai dengan kelainan pupil kecil dan tidak mampu menghasilkan keringat pada sebagian wajah), tumor otak, stroke, ataupun pelebaran pembuluh darah arteri di otak.

• Infeksi pada kelopak mata sehingga mata telihat lebih kecil sebelah (umumnya disertai merah pada kelopak mata, gatal/perih)

• Myasthenia gravis: disertai dengan gejala kelemahan otot secara umum yang progresif (lama kelamaan makin memberat).

Umumnya ptosis apabila sudah mengganggu pengelihatan, menaikkan dahi untuk mengangkat kelopak mata, terjadi astigmatisma parah (silinder) atau menyebabkan mata juling (stabismus) perlu dilakukan tindakan yaitu dengan operasi. Operasi dilakukan dengan pemotongan otot mata, pembentukkan kelopak mata, dll.

Disarankan untuk segera memeriksakan diri ke dokter mata. Dokter akan memeriksa tajam pengelihatan dan mengevaluasi penyebab ptosis Saudara serta menilai adanya indikasi untuk dilakukannya tindakan perbaikan.

Sekian saran dan jawaban kami, mudah-mudahan bermanfaat, selamat sore."
No Title,Anonymous,Unknown,"Malam dok... Dok, anak saya jd belekan setelah mata nya terkena shampoo, awalnya bermain sambil mandi ternyata 1 botol shampoo nya habis dipakainya. Mata nya agak merah tp berangsur seperti biasa tp setelah bangun tidur jd belekan lengket agak bengkak juga... udah 3 hari msh sama pas bangun tidur belekan nya tp skrg siang jg lg main belekan terus... saran nya gimana ya dok... terima kasih",https://www.alodokter.com/komunitas/topic/iritasi-mata-anak-4-tahun,2025-11-10T12:26:33.205406,1,dr. Novalia Arisandy,"15 April 2019, 23:28","Halo, terima kasih atas pertanyaannya.

Mata belekan normal terjadi saat bangun kita baru bangun dari tidur, namun mata belekan yang berlebihan, berwarna kuning kehijauan, disertai mata merah, terasa gatal, perih, penglihatan menjadi kabur, dan nyeri dapat menandakan adanya infeksi atau peradangan pada mata, yang dapat disebabkan oleh infeksi bakteri, virus, atau jamur, atau iritasi akibat bahan/zat-zat kimia yang mengenai mata. Beberapa penyakit yang menyebabkan keluhan belekan antara lainkonjungtivitis, keratitis, ulkus kornea, sindroma mata kering, dan lain-lain. Namun biasanya mata yang infeksi disertai mata merah, berair, sering silau, nyeri, belekan, dan keluhan ini biasanya dirasakan sangat mengganggu sehingga seseorang akan segera memeriksakan matanya ke dokter. Untuk memastikan penyebab keluhan yang terjadi, sebaiknya periksakan kondisi mata ke dokter spesialis mata, dokter akan melakukan tanya jawab, pemeriksaan fisik menyeluruh dan spesifik pada mata. Dokter akan mengukur tajam penglihatan, melihat bagian mata dengan bantuan alat slit lamp, melihat bagian dalam mata dengan funduskopi, dan lain-lain. Apabila telah diketahui penyebab yang mendasari, dokter akan memberikan penanganan yang tepat sesuai penyebab. Dokter mungkin akan meresepkan obat-obatan berupa tetes mata atau obat minum tergantung penyebab yang mendasari. Untuk mengurangi keluhan sebaiknya gunakan obat tetes mata yang diresepkan secara rutin, hindari memegang atau menggosok-gosok mata, cucilah tangan secara rutin sebelum dan setelah menyentuh mata yang terinfeksi agar tidak menular, hindari menggunakan lensa kontak, gunakan kapas basah untuk membersihkan belekan pada mata, apabila disebabkan karena alergi dapat dilakukan kompres mata dengan air dingin, dan hindari zat alergen penyebab timbulnya keluhan. Beberapa hal yang dapat dilakukan untuk mencegah timbulnya keluhan sebaiknya :

• Hindari bahan-bahan atau zat yang dapat mengiritasi mata dari jangkauan anak-anak

• Melindungi mata dari sinar matahari. Gunakan kacamata hitam saat bepergian di siang hari.

• Menerapkan pola hidup sehat, misalnya berhenti merokok serta meningkatkan konsumsi buah-buahan dan sayuran (khususnya yang kayavitamin A).

• Mengontrol penyakit kronis yang diderita, terutama pada orang dewasa, seperti diabetes dan hipertensi.

Demikian, semoga bermanfaat."
No Title,Anonymous,Unknown,"Selamat malam dok. Seperti judul nya saya ingin bertanya apakah tisu basah semacam Cusson's baby wet tissue boleh dipakai untuk membersihkan mata,bagian dalam mata?

Baru saja bulu mata saya masuk ke dalam mata saya sebanyak 4 kali! ya, 4 kali masuk lagi dan lagi!! saya mencoba mengeluarkan nya dengan air tapi tidak lekas keluar jadi akhirnya saya menggunakan tisu basah untuk mengeluarkan nya.

Setelah menggunakan tisu basah untuk membersihkan mata saya,bagian mata saya di bawah iris,daerah sclera, terlihat agak merah namun tidak ada rasa sakit ataupun iritasi,saya lalu segera mencuci nya dengan air,setelah sekitar beberapa menit,kemerahan nya sudah mulai tidak terlihat,mata saya sekarang terasa agak aneh tapi mungkin hanya perasaan saya saja karena saya khawatir,apakah sebaiknya saya mengecek mata saya ke dokter?

Saya mohon bantuannya.

Terimakasih.",https://www.alodokter.com/komunitas/topic/apakah-boleh-menggunakan-tisu-basah-untuk-membersihkan-bagian-mata,2025-11-10T12:26:36.606635,1,dr*****i,"3 April 2019, 09:18","Alo Izzudin! Terima kasih telah bertanya di Alodokter.

Setiap orang pasti pernah mengalami kejadian bulu mata yang rontok kemudian masuk ke mata. Pengalaman ini tentu tidak nyaman dan sangat mengganggu. Mengingat Anda mengalaminya sampai 4 kali dalam waktu dekat, Anda mungkin perlu memerhatikan apakah ada gangguan pada kelopak mata Anda atau pertumbuhan bola mata Anda, sehingga bulu mata Anda sering masuk ke mata. Terdapat berbagai masalah pada kelopak mata yang dapat menyebabkan gangguan ini. Jika Anda memang mengalami gangguan pada kelopak mata Anda, dokter mata mungkin perlu melakukan tindakan pada mata Anda. Bulu mata yang sering masuk ke bola mata dapat mengiritasi kornea mata Anda dan mengganggu penglihatan mata Anda.

Sebetulnya, mata memiliki mekanisme sendiri ketika ada benda asing (termasuk bulu mata) yang masuk. Mata akan mengeluarkan lebih banyak air mata untuk mengeluarkan benda asing tersebut melalui sudut mata. Salah satu cara yang Anda lakukan, yaitu dengan membilas mata menggunakan air secara perlahan, memang cara yang dapat dilakukan untuk mempercepat keluarnya benda asing dari mata. Selain itu, Anda dapat membantu meneteskan air mata buatan yang dijual secara bebas di apotek. Beberapa jenis tissue basah mengandung alkohol yang dapat berbahaya jika terkena mata. Daripada menggunakan tissue basah, sebaiknya Anda menggunakan tissue biasa (kering) ataucotton bud. Jika Anda sudah terlanjur menggunakan tissue basah, betul yang Anda lakukan, segera bilas dengan air mengalir. Jika mata Anda masih terasa tidak nyaman atau pandangan Anda menjadi buram, sebaiknya Anda menemui dokter mata untuk diperiksa lebih lanjut.

Sekian informasi dari saya. Semoga membantu.

Salam."
No Title,Anonymous,Unknown,"Ass. Selamat siang dok, saya mau tanya klo obat tetes mata untuk mata lelah apa ya? Terima kasih",https://www.alodokter.com/komunitas/topic/obat-tetes-mata-untuk-mata-lelah,2025-11-10T12:26:40.800278,1,Ni***g,"27 Maret 2019, 13:13","haloTim dokter kami telah menjawab pertanyaan yang serupa dengan keluhan Anda, Anda dapat menyimak diskusi tersebut melalui tautan berikut:mengatasi mata lelah

mengatasi mata lelah2Apabila Anda masih ingin berkonsultasi secara langsung dengan Dokter kami, silahkan mengunduh (download) dan login dengan Aplikasi Alodokter: Chat bersama Dokter di Android playstore.Jika ada pertanyaan lanjutan / pertanyaan baru, silahkan klik Menu ""Buat Pertanyaan""Terima Kasih"
No Title,Anonymous,Unknown,Assalamualaikum dok.saya mau tanya..anak saya baru 2 Minggu awalnya belekan selang beberapa hari langsung mata putih nya memerah.sudh 1 Minggu anak mengalami sakit mata..ga lama dia mengeluarkan seperti darah..itu bagaimana dok tolong ksh jawaban soalnya saya sangat khwatir ????,https://www.alodokter.com/komunitas/topic/mata-bayi-belek-n-mengeluarkan-darah,2025-11-10T12:26:44.153738,1,dr. Amadeo D. Basfiansa,"15 Maret 2019, 19:36","Wa alaikumsalam. terima kasih telah bertanya di Alodokter. Kami memahami kekhawatiran Anda. Gejala mata memerah dan berbelek merupakan kondisi yang bisa terjadi karena banyak hal. Adapun gejala mata seperti berdarah, sebenarnya merupakan gejala yang sangat jarang dan biasanya hanya terjadi jika memang ada perlukaan karena benda tajam pada mata. Darah tidak akan mengalir begitu saja karena darah memiliki pembuluhnya sendiri. Kemungkinan kondisi yang anak Anda alami bisa terjadi karena berbagai hal, seperti:

• Infeksi yang menurun dari ibu ke anak

• Infeksi saat proses persalinan

• Infeksi dari lingkungan sekitar

• Kelainan bawaan

Bila hanya belek atau kotoran mata saja, sebenarnya ini merupakan kondisi yang normal, karena bayi, terutama yang baru berumur 2 minggu, saluran air matanya masih belum sempurna dan masih dapat terjadi sumbatan yang berujung pada terbentuknya belek. Namun karena ada gejala lain seperti mata memerah dan sesuatu yang mungkin nampak seperti pendarahan, sebaiknya Anda segera membawa bayi Anda ke dokter mata untuk dilakukan pemeriksaan langsung. Dengan dilihat langsung, juga dengan dilengkapinya informasi mengenai riwayat kehamilan Anda, gejala-gejala lain, karakteristik bayi seperti berat badan, kebiasaan dirumah, dan lain sebagainya, bisa ditentukan diagnosis yang lebih tepat dan penanganan terbaiknya.

Sementara itu, jangan cemas berlebihan, pastikan tempat tidur bayi Anda bersih, dan bersihkan kotoran matanya secara teratur menggunakan kassa basah hangat dari arah sudut mata yang dekat dengan hidung keluar. Jangan digosok-gosokkan, dan pastikan Anda mencuci tangan sebelum juga sesudah membersihkannya. Sekian, semoga menjawab pertanyaan Anda."
No Title,Anonymous,Unknown,"assalamualaikum dok, saya mau tanya,, mata saya mengalami kedutan lebih dari 1minggu dan terjadi hanya pada mata kiri saya tapi saya tidak merasakan sakit pada mata saya. kira-kira mata saya kenapa yaa dok? terus cara mengatasi mata kedutan gimana? apa berbahaya?",https://www.alodokter.com/komunitas/topic/mata-kedutan-15,2025-11-10T12:26:49.368622,1,dr. Muliani Sukiman,"29 September 2017, 00:24","Hai Anna,

Mata kedutan adalah gerakan spontan pada kelopak mata yang tiba-tiba terjadi dan berulang. Mata kedutan seperti yang Anda alami umumnya merupakan kondisi yang tidak berbahaya dan biasanya dapat hilang dengan sendirinya. Kondisi ini dapat dipicu akibat kelelahan, kurang tidur, stres, iritasi akibat polusi udara, paparan cahaya terang, ataupun akibat konsumsi kafein, rokok dan alkohol.

Namun waspadai bila mata kedutan disertai dengan gejala lain semisal mata bengkak, mata merah, sulit membuka mata, atau kedutan meluas ke bagian wajah yang lain, karena kondisi ini dapat menjadi penanda adanya masalah medis lain yang lebih serius. Adapun berbagai kondisi medis yang dapat memicu timbulnya kedutan pada mata antara lain:

• Konjungtivitis (peradangan konjungtiva/selaput bening mata)

• Mata kering

• Uveitis (peradangan pada lapisan tengah jaringan dinding mata)

• Blefaritis (radang kelopak mata)

• Konsumsi obat tertentu

• Bell's palsy

• Distonia (kejang otot)

• Penyakit Parkinson

• Multiple sclerosis

Sebaiknya konsultasikan dengan dokter jika Anda mengalami kedutan mata yang disertai dengan gejala lain atau jika keluhan terus berlanjut. Dokter akan melakukan pemeriksaan medis secara lebih detail untuk menelusuri penyebabnya lebih jauh, dengan demikian maka penanganan yang tepat dapat diberikan bagi Anda sesuai dengan kondisi dasarnya.

Berikut ini anjuran yang dapat Anda lakukan untuk meringankan keluhan:

• Mengistirahatkan mata dengan menutup mata sejenak dan mengompres mata dengan air hangat dapat membantu mengurangi kedutan

• Beristirahat cukup dan tidur yang cukup

• Membatasi aktivitas fisik yang berat agar tidak terlalu lelah

• Hindari konsumsi kafein, alkohol dan rokok

• Meminimalisir stres

Artikel berikut ini membahas lebih detail:

Penyebab mata kedutan

Demikian semoga bermanfaat.

dr. Muliani Sukiman"
No Title,Anonymous,Unknown,"Dok mata saya jd warna kuning kotor gitu dok.
Itu disebabkan apa yah dok?
Saya mau matanya putih lg caranya gimana dok?",https://www.alodokter.com/komunitas/topic/mata-kuning-16,2025-11-10T12:26:53.224960,1,dr. Anthony Maleachi,"28 Maret 2017, 17:17","Selamat sore,

Mata kuning dapat menjadi keadaan dibawah ini :

• Karena terlalu banyak memakan makanan berwarna orange atau kuning seperti wortel, kunyit

• Infeksi hati

• Infeksi kandung empedu

• Batu saluran empedu.

Pada infeksi hati/hepatitis, paling banyak adalah karena infeksi virus hepatitis A. virus hepatitis A ini ditularkan melalui makanan yang terkontaminasi virus tersebut. virus ini akan menyerang hati sehingga fungsi hati terganggu. karena fungsi hati terganggu, maka produksi bilirubin akan terganggu yang menyebabkan bilirubin (pewarna kencing dan feses) akan masuk ke dalam darah yang menyebabkan tubuh berwarna kekuningan. Selain warna kuning hepatitis A dapat menimbulkan gejala antara lain :

• Demam

• Mual, muntah

• Perut terasa penuh

• Sakit kepala

• Tidak nafsu makan

• Nyeri perut kanan atas

Jika Anda sudah mengeliminasi kemungkinan kebiasaan banyak makan makanan berwarna orange dan kuning, maka sebaik nya Anda berkonsultasi ke dokter agar dapat dilakukan pemeriksaan fisik dan pemeriksaan penunjang lebih lanjut untuk mengetahui keadaan apa yang terjadi pada Anda, sehingga dapat direncanakan terapi selanjutnya yang sesuai dengan kondisi Anda sekarang.

Artikel terkait : Hep A

Sekian informasi dari Saya, semoga bermanfaat.

dr.Anthony"
No Title,Anonymous,Unknown,"Dok, udah 12 bulan mata saya kluar tahi mata terus, nggak merah, nggak gatal, nggak perih, tapi kluar tahi mata terus, udah periksa 3x ke dokter spesialis mata, dikasih obat tetes mata augentonic, tapi nggak sembuh juga, kasih solusi dok",https://www.alodokter.com/komunitas/topic/mata-keluar-tahi-mata-terus-menerus-2,2025-11-10T12:26:57.851012,1,dr. Luh Putu Previyanti,"28 Maret 2017, 14:59","Terima kasih telah bertanya di Alodokter.com. Saya dr.Luh Putu Previyanti Dharma Putri akan mencoba membantu Anda.

Kotoran mata berlebih dapat disebabkan oleh beberapa hal, seperti :

• Infeksi mata

• Mata terkena debu

• Polusi udara

• Konsumsi makanan berlemak dan berminyak berlebihan

• Sering mengucek mata

• dll

Untuk memastikan penyebab yang mendasari kondisi mata Anda, sebaiknya Anda berkonsultasi langsung dengan dokter spesialis mata. Pemeriksaan yang lebih menyeluruh akan dilakukan, kemudian penanganan yang tepat dan sesuai dengan penyebab akan diberikan kepada Anda. Sementara itu, sebaiknya Anda menghindari mengucek mata berlebihan, polusi udara, debu, dan perbanyak konsumsi sayur dan buah-buahan.

Semoga bermanfaat, dr.Previyanti"
